N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-9;0;3.7607928041329015;4.196297834034045;0.19764749146992985;17.993820310021395;2.4220525850071426;3.702996015548706;0.047757625579833984;5;0.07814264297485352
-9;1;3.8190047945405405;4.108013654302474;0.18404711588075545;12.221711558957214;2.2347406187740955;3.262814998626709;0.04716944694519043;6;0.0799398422241211
-9;2;3.770444027510887;4.206468382028881;0.18404711588075545;16.012074730604887;2.379408618050222;2.0382652282714844;0.04570317268371582;10;0.08785533905029297
-9;3;3.7896066009332454;4.2060221117122305;0.18404711588075545;14.589052473927461;2.4016750648736065;1.3631517887115479;0.04828166961669922;17;0.10329222679138184
-9;4;3.842736145007159;4.509831110655031;0.16395425854355994;22.68496623344586;3.062375943264322;0.9448404312133789;0.05798625946044922;34;0.13417983055114746
-9;5;4.3426604789412195;5.3773608426159685;0.20031631627161492;31.611743683508262;4.376375653596565;0.5878615379333496;0.07429623603820801;61;0.18438935279846191
-9;6;5.885708922737907;7.182442683334826;0.14870625847172206;28.85149969131239;5.382981292601341;0.31874871253967285;0.11916327476501465;130;0.31572413444519043
-9;7;6.96792785830023;10.29921283137176;0.12685374581963324;50.22733480759573;9.909772367076242;0.15085983276367188;0.2044386863708496;260;0.5531747341156006
-9;8;10.14404974246219;13.273770620250993;0.12685374581963324;61.583202898875555;11.634481477671;0.10226821899414062;0.26595425605773926;353;0.7162539958953857
-10;0;3.7896066009332454;4.122080204837849;0.18404711588075545;12.445305628503657;2.2848063334641178;4.629904747009277;0.050429582595825195;4;0.07726764678955078
-10;1;3.84286311919048;4.114809234330492;0.18404711588075545;12.874492438289028;2.2243104307027846;3.348029375076294;0.04786849021911621;6;0.0832066535949707
-10;2;3.7896066009332454;4.111787466153859;0.18404711588075545;12.221711558957214;2.22128283548742;2.6814301013946533;0.046980857849121094;8;0.08627629280090332
-10;3;3.7235545676395274;4.045870657183391;0.18404711588075545;13.166941289669786;2.205928797261836;1.8370273113250732;0.04887676239013672;13;0.09760880470275879
-10;4;3.8323023438665516;4.34695251594069;0.19764749146992985;23.135423510836596;2.8435755097717457;1.120600700378418;0.05466413497924805;24;0.12192654609680176
-10;5;4.38827462508714;5.251777970161414;0.23597993613444107;31.66056849639702;4.142601674474466;0.7530388832092285;0.06474137306213379;39;0.15566706657409668
-10;6;5.204778175422694;6.9790556511312944;0.19096022051103267;38.86872814749763;6.379462253443655;0.5067958831787109;0.09213852882385254;76;0.2321164608001709
-10;7;6.696795287857403;8.80468659644857;0.5331676279769398;42.15253691775416;7.364503695520254;0.2594749927520752;0.1621394157409668;167;0.4370105266571045
-10;8;9.046679559646464;11.239801749620051;0.12685374581963324;54.451996190489595;8.119670375260798;0.12627887725830078;0.2564561367034912;290;0.7291576862335205
-10;9;13.835556955930507;16.421969951370958;0.14559344592327006;82.3308674454484;11.183509366491075;0.10509991645812988;0.30550575256347656;355;0.8017904758453369
-11;0;3.738452924908861;4.090640677684721;0.18404711588075545;12.106710641155406;2.2544643800040878;5.434185743331909;0.05389142036437988;4;0.07864761352539062
-11;1;3.8190047945405405;4.171506646392759;0.19764749146992985;12.874492438289028;2.259631603406029;3.4948794841766357;0.04784202575683594;5;0.08350419998168945
-11;2;3.724033392666422;4.070146513175561;0.18404711588075545;12.221711558957214;2.2431941724426587;3.0496907234191895;0.04860115051269531;7;0.08649444580078125
-11;3;3.8846670977919007;4.2098496732380895;0.13208567799527934;18.297417713727494;2.5072876724319824;2.27038311958313;0.049347639083862305;10;0.09383845329284668
-11;4;3.7896066009332454;4.235057010272284;0.19764749146992985;18.297417713727494;2.5694324846794694;1.4057135581970215;0.05230593681335449;17;0.11150884628295898
-11;5;4.341060850802764;4.834942077348328;0.16406935300922582;21.80609693347376;3.166650146020504;0.9313857555389404;0.06249260902404785;31;0.14953136444091797
-11;6;4.783612987678682;6.37240086377931;0.17341055561470695;42.08381155716655;6.385547462986697;0.6884644031524658;0.07458949089050293;45;0.1803455352783203
-11;7;6.241670893959314;8.429079819964347;0.35280662520677636;33.41442082546797;7.114387533456389;0.3724195957183838;0.12272334098815918;101;0.3136882781982422
-11;8;8.731498362997502;11.060532491870202;0.3612094793110391;54.48505986995013;9.042034254696123;0.18594717979431152;0.21723246574401855;208;0.567582368850708
-11;9;14.128085601758865;15.813505483503764;0.452657980801412;82.86461885264758;11.308417895208013;0.12186098098754883;0.2922704219818115;293;0.7564830780029297
-11;10;13.20177630497796;16.355965179901567;0.7761431659718022;91.3033250629711;12.649746026211789;0.09782290458679199;0.3448600769042969;353;0.8846113681793213
