N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
-5;4;7.051950084905596;8.33991638968793;0.17716909687889246;48.80160887716715;5.913807528330507;0.46276164054870605;0.8148586750030518;294
-6;0;5.53687899452391;6.505589942393406;0.1732887763243784;40.38216845341518;4.7111500205751975;2.442232370376587;0.7265496253967285;26
-6;1;5.820867632922086;6.833371881420657;0.1732887763243784;59.290969381938766;4.715561421141242;1.058166742324829;0.7323498725891113;36
-6;2;6.4447675675698255;7.33985421903392;0.1732887763243784;44.23461923722753;4.933943535077475;0.7477164268493652;0.7493436336517334;54
-6;3;6.428257928863777;7.5219567755293975;0.1732887763243784;44.23461923722753;5.392367589290344;0.669999361038208;0.7572519779205322;63
-6;4;6.250042319856704;7.825595407081166;0.1732887763243784;48.80160887716715;6.3251767395718765;0.4931302070617676;0.8632266521453857;171
-6;5;6.60473315130898;8.258290763105528;0.17716909687889246;44.23461923722753;6.172835902232265;0.39218616485595703;1.001861572265625;317
-7;0;5.651990799709426;6.700954412674875;0.1732887763243784;40.38216845341518;5.019090669469492;2.191016435623169;0.8381838798522949;23
-7;1;5.68586308861726;6.703470190508901;0.1732887763243784;59.290969381938766;4.827774072126511;1.1230754852294922;0.8471050262451172;33
-7;2;6.0248675504113685;6.846588590181657;0.1732887763243784;59.290969381938766;4.722119499029229;1.0046665668487549;0.8512876033782959;35
-7;3;6.4928067168598345;7.4230051971426105;0.1732887763243784;74.15252221098079;5.35180116945051;0.7420861721038818;0.8724040985107422;54
-7;4;6.676076692189797;7.915892355052653;0.1732887763243784;62.54173856363845;6.0558381319215675;0.47439074516296387;0.9310030937194824;105
-7;5;6.689730936293318;8.182822502595656;0.1732887763243784;61.59723248856234;6.073017493451251;0.41245269775390625;0.9792509078979492;147
-7;6;7.326834241335069;9.025616257674017;0.1732887763243784;74.15252221098079;7.170681903231401;0.3458251953125;1.1773803234100342;320
-8;0;5.752567166057253;6.654785498391029;0.1732887763243784;40.38216845341518;4.709480012944905;2.248546600341797;0.9591100215911865;22
-8;1;5.809407220190352;6.629732175640632;0.1732887763243784;62.58640277698104;4.72344057411497;1.3477470874786377;0.9670190811157227;28
-8;2;5.885575587824875;6.621968691382152;0.1732887763243784;59.290969381938766;4.518579631069174;1.2669532299041748;0.9732520580291748;32
-8;3;6.0248675504113685;6.657061887333297;0.1732887763243784;59.290969381938766;4.421903234995107;1.1345679759979248;0.9757301807403564;35
-8;4;6.257195857570706;7.497023810751907;0.1732887763243784;67.0014060603395;5.644397271681293;0.6127674579620361;1.048799991607666;90
-8;5;6.428257928863777;7.737340831462958;0.1732887763243784;67.0014060603395;5.703381705378133;0.48415207862854004;1.0682792663574219;103
-8;6;6.815607089614238;8.337641757679066;0.26925824035671836;51.897119659958;6.499516997013987;0.4336371421813965;1.1300859451293945;146
-8;7;6.866039615382353;8.508574967354171;0.32015621187163534;51.897119659958;6.673897739659292;0.3958163261413574;1.2150390148162842;210
-9;0;5.701096385784061;6.6006729264152275;0.1732887763243784;40.38216845341518;4.632139082190678;2.0652754306793213;1.0337343215942383;20
