N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;Clustering Time
-1;0;8.179335486456107;11.856017947398502;0.2694541936953252;111.19279512433573;13.30672637549962;4.584882020950317;0.36051297187805176;151;0.13606953620910645
-2;0;6.310945174852969;7.461005747363322;0.18027756377319157;61.04377527643585;5.894613228157002;2.360337972640991;0.3067779541015625;82;0.10185623168945312
-2;1;8.587862882515607;10.25693784567043;0.07071067811864672;61.3983796936043;7.768896668154342;0.7428090572357178;0.3532097339630127;229;0.11019086837768555
-3;0;6.362585952268149;7.327664106109782;0.1732887763243784;44.23461923722753;5.001720460301811;1.7062726020812988;0.2922852039337158;52;0.08867192268371582
-3;1;6.431858734283419;7.641422985133372;0.17716909687889246;44.23461923722753;5.448670701623709;0.735971212387085;0.2962496280670166;72;0.08701777458190918
-3;2;9.417007433362242;10.815289929841011;0.15723301886763696;51.13963605658528;7.631436767025334;0.48172593116760254;0.3760662078857422;220;0.11690044403076172
-4;0;6.068816111895295;6.924033304361293;0.1732887763243784;29.131323845647657;4.42583640076643;4.250143766403198;0.3055095672607422;45;0.08406496047973633
-4;1;6.5522896761361125;7.6496729906503695;0.1732887763243784;44.23461923722753;5.213375960285857;0.7489883899688721;0.29749083518981934;56;0.08697342872619629
-4;2;6.61589215450191;7.788965728905752;0.1732887763243784;44.23461923722753;5.628510289732439;0.6925384998321533;0.3130781650543213;81;0.09287548065185547
-4;3;7.12462553840551;8.482328601208895;0.18027756377319157;49.9671194787132;6.634783322758355;0.6489229202270508;0.3436856269836426;128;0.10471630096435547
-5;0;5.996543087479652;6.784667427017132;0.1732887763243642;33.88244383157744;4.5076401214574835;1.389408826828003;0.29033613204956055;35;0.08374476432800293
-5;1;6.470123646422837;7.508891808177594;0.1732887763243784;44.23461923722753;5.130843616409823;0.7598321437835693;0.2997305393218994;51;0.1006920337677002
-5;2;6.558508138288762;7.671822975824553;0.1732887763243784;44.23461923722753;5.351475863796952;0.6515328884124756;0.3080167770385742;61;0.0915231704711914
-5;3;6.625896165802778;7.899683707564746;0.1732887763243784;49.79575312212879;5.90322520708263;0.609790563583374;0.33118319511413574;91;0.10114645957946777
-5;4;7.240338389882075;8.570474215665778;0.17716909687889246;49.79575312212879;6.302396797041706;0.4769551753997803;0.5038630962371826;298;0.16741371154785156
-6;0;5.820867632922086;6.7569562428679415;0.1732887763243784;37.97000828285399;4.638794508887624;1.8421552181243896;0.2895846366882324;27;0.08246612548828125
-6;1;6.025155599650509;6.931971498667067;0.1732887763243784;59.290969381938766;4.840321439106642;1.047285795211792;0.29640984535217285;37;0.08673572540283203
-6;2;6.497732604532122;7.334103353774086;0.1732887763243784;44.23461923722753;4.90691299747749;0.7658500671386719;0.31259799003601074;54;0.0931692123413086
-6;3;6.470123646422837;7.59731010298087;0.1732887763243784;44.23461923722753;5.504366983930912;0.6778881549835205;0.32377052307128906;65;0.09680557250976562
-6;4;6.351970481669442;7.968383536412613;0.1732887763243784;49.79575312212879;6.433549140545049;0.4954807758331299;0.43349123001098633;174;0.15093374252319336
-6;5;7.065623044006791;8.570065850413876;0.1732887763243784;49.79575312212879;6.4416086317492915;0.411945104598999;0.5890767574310303;320;0.1960451602935791
-7;0;5.752567166057253;6.675604200742706;0.1732887763243784;40.38216845341518;4.8558374424197766;2.238236904144287;0.2933380603790283;23;0.08345317840576172
-7;1;5.706681369237274;6.61753384577793;0.1732887763243784;59.290969381938766;4.75586588451648;1.1584739685058594;0.3007380962371826;34;0.08881688117980957
-7;2;6.154756615821614;6.8509031707359815;0.1732887763243784;59.290969381938766;4.624127793301376;1.042323350906372;0.3046534061431885;35;0.08888936042785645
-7;3;6.5522896761361125;7.488939636383112;0.1732887763243784;74.15252221098079;5.3532681502132045;0.7589833736419678;0.32395076751708984;54;0.09725546836853027
-7;4;6.808436441487675;8.069418996774948;0.1732887763243784;62.54173856363845;6.171455366903686;0.48514533042907715;0.393688440322876;108;0.12163662910461426
-7;5;7.065623044006791;8.40010986926038;0.1732887763243784;61.59723248856234;6.208116212908686;0.4283015727996826;0.4404168128967285;148;0.14034557342529297
-7;6;7.565051222562871;9.114362805554043;0.1732887763243784;74.15252221098079;7.076675381503098;0.36018919944763184;0.6495513916015625;319;0.21795916557312012
-8;0;5.693595436980055;6.5797314714328605;0.1732887763243784;40.38216845341518;4.552229774783532;2.3379287719726562;0.29581117630004883;22;0.08445405960083008
-8;1;5.835451996203889;6.658707117145415;0.1732887763243784;62.58640277698104;4.802206395485661;1.3781027793884277;0.2995264530181885;28;0.08795166015625
-8;2;5.9638736625200055;6.658804680854325;0.1732887763243784;59.290969381938766;4.569412492283875;1.2945425510406494;0.30570125579833984;32;0.08989763259887695
-8;3;6.025155599650509;6.695142719050801;0.1732887763243784;59.290969381938766;4.39478122651319;1.1454484462738037;0.31296348571777344;36;0.0924675464630127
-8;4;6.510455360418339;7.668759703573111;0.1732887763243784;67.0014060603395;5.84573490763314;0.6287012100219727;0.3895118236541748;90;0.12142300605773926
-8;5;6.579513659838388;7.962181468789695;0.1732887763243784;67.0014060603395;6.114468800181233;0.5059263706207275;0.40754079818725586;102;0.12754034996032715
-8;6;7.050531894828929;8.472606634309814;0.26925824035671836;43.6310672457138;6.075938006964842;0.45185136795043945;0.47225022315979004;145;0.15093755722045898
-8;7;7.187421582180921;8.721034114192184;0.32015621187163534;49.79575312212879;6.7669925247405;0.42104315757751465;0.5712375640869141;209;0.18521785736083984
-9;0;5.752567166057253;6.598287186114781;0.1732887763243784;40.38216845341518;4.628955337358379;2.1234993934631348;0.2955336570739746;20;0.08551955223083496
-9;1;5.7760280470233285;6.756731741952836;0.1732887763243784;40.809579760762055;5.045714568080857;1.4033257961273193;0.3012542724609375;25;0.0886850357055664
-9;2;5.984148143219722;6.81632119496663;0.1732887763243784;33.88244383157744;4.77953798494003;1.2902874946594238;0.3077418804168701;29;0.09046030044555664
-9;3;6.108112561380988;6.918071717936011;0.1732887763243784;37.68240948447371;4.8866733034487915;1.2236647605895996;0.31422948837280273;33;0.09396028518676758
-9;4;6.109214352107817;6.876007755364337;0.1732887763243784;43.402482981967744;4.812822909962161;0.8139743804931641;0.3516676425933838;54;0.11760687828063965
-9;5;6.170144857497288;7.2274624726273435;0.1732887763243784;33.82808787088032;4.975306820131668;0.5463428497314453;0.4069705009460449;87;0.12727665901184082
-9;6;6.470896383036887;7.76771288144773;0.26925824035671836;40.27781062818583;5.4620264859006635;0.46993446350097656;0.44534778594970703;108;0.14001917839050293
-9;7;6.713016055064648;8.131124769110484;0.26925824035671836;40.27781062818583;5.808910874803979;0.4365968704223633;0.5164108276367188;148;0.1652534008026123
-9;8;6.736653471865687;8.463886414673702;0.26925824035671836;49.79575312212879;6.420838519601715;0.4016602039337158;0.8369565010070801;327;0.27799129486083984
-10;0;5.667541706948431;6.584905777109401;0.1732887763243784;40.38216845341518;4.6432228416236825;2.161410093307495;0.297626256942749;18;0.08617115020751953
-10;1;5.68586308861726;6.553333030758057;0.1732887763243784;39.398471150540864;4.514022257291341;1.664538860321045;0.3000006675720215;21;0.08808779716491699
-10;2;5.820867632922086;6.794596324023101;0.1732887763243784;40.809579760762055;5.113755487412957;1.410022258758545;0.30796146392822266;25;0.09100484848022461
-10;3;5.9638736625200055;6.764968659154714;0.1732887763243784;33.88244383157744;4.667159439975717;1.3638889789581299;0.3095073699951172;26;0.09207987785339355
-10;4;5.907370734937847;6.744463829631343;0.1732887763243784;35.15362042521368;4.415819678806001;0.8819522857666016;0.35228729248046875;48;0.10708498954772949
-10;5;6.106146821032069;6.909797498736069;0.1732887763243784;41.68038542288207;4.813884919040803;0.7665400505065918;0.37226176261901855;58;0.11412572860717773
-10;6;5.821471377581457;6.908590959110012;0.26925824035671836;26.620368686402525;4.668575758444084;0.5669403076171875;0.4292871952056885;85;0.13485360145568848
-10;7;6.1953611678416385;7.46023775442915;0.26925824035671836;34.42514384864644;5.208540331622319;0.4970283508300781;0.47925567626953125;111;0.18808603286743164
