N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
1;-1;2.218491604671961;3.7864226424500926;0.0379999999999967;92.73662482261257;4.9148614860042095;21.08788776397705;1.5785422325134277;279
2;-1;1.8493547523393143;3.350006187008205;0.0379999999999967;92.73662482261257;4.697197895000812;28.107200860977173;1.8006858825683594;279
3;-1;1.5878844416392555;3.0287299796104064;0.0379999999999967;92.73662482261257;4.45700616617924;33.828832149505615;2.0401840209960938;279
4;-1;1.4186697994952973;2.850777374365382;0.0379999999999967;92.73662482261257;4.327933596168517;38.29336714744568;2.3040366172790527;279
5;-1;1.3188730037422114;2.732272005331606;0.0379999999999967;92.73662482261257;4.252872191258933;44.43270540237427;2.6029887199401855;279
