N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-7;0;2.19125089546963;2.4460460727702777;0.17176713358816975;7.800857468562827;1.3841004710441442;14.522974491119385;0.11132192611694336;4;0.20747876167297363
-7;1;2.185116994617034;2.43842799204669;0.17176713358816975;7.800857468562827;1.3876201581545191;12.410560607910156;0.11063218116760254;6;0.19024085998535156
-7;2;2.2109613738172182;2.4673562326670035;0.17176713358816975;7.800857468562827;1.4015041331731812;9.86605191230774;0.1096336841583252;13;0.20321035385131836
-7;3;2.171540038407527;2.383747561124256;0.17176713358816975;7.800857468560935;1.3580354076009027;6.615056037902832;0.10995340347290039;28;0.26026296615600586
-7;4;2.274091865153761;2.4917259803255742;0.17176713358816975;7.800857468562828;1.42336742707698;4.1416544914245605;0.14099788665771484;80;0.4671609401702881
-7;5;2.623009423546248;2.824550140624135;3.6363587696542883e-09;7.800857468562827;1.592235061046301;1.9599969387054443;0.2939291000366211;294;1.1206324100494385
-7;6;3.721521454178098;3.7242098386382434;0.0;10.412476672351794;1.9837423219842323;0.3217597007751465;0.8613171577453613;1095;3.634877920150757
