"N","Ts","Median","Average","Minimum","Maximum","Standard Deviation","KNN Time","CI Time","N#C","CL Time"
3,-9,"3.6751131865125863","4.051431652131897","0.07794651711602714","17.366559090488966","2.452599118770987","1.7560760974884033","0.046477556228637695",44,"54.862648725509644"
4,-9,"3.7323520326051978","4.072996338246881","0.18404711588075545","16.950112907857623","2.3329260651595587","2.2366604804992676","0.05267620086669922",44,"54.66809010505676"
2,-10,"3.6775168652598786","3.924746258086076","0.2940812865596505","19.94936243159144","2.3425152193469314","1.4924793243408203","0.041573524475097656",44,"64.61073660850525"
3,-10,"3.644195224967444","4.026973915214538","0.18404711588075545","17.366559090488966","2.4500589657091756","1.8974823951721191","0.048162221908569336",44,"64.60228681564331"
4,-10,"3.764891502964576","4.086059635664854","0.18404711588075545","16.950112907857623","2.3808587914403305","2.4640002250671387","0.05489325523376465",44,"64.67592144012451"
5,-1,"4.247518431372665","4.9879427904086455","0.37147509221660124","18.40499047058034","3.20825541360475","0.5942463874816895","0.03978705406188965",44,"3.167564630508423"
6,-1,"4.14537034297245","4.886952437700753","0.31314299571034043","18.709667687156742","3.154764832342419","0.6937611103057861","0.041429758071899414",44,"3.1657023429870605"
7,-1,"4.212426563776235","4.900036235838833","0.24990936919000256","22.818253485456193","3.361159040754955","0.8076415061950684","0.04324674606323242",44,"3.1885898113250732"
5,-2,"3.9872222331231297","4.573793276020715","0.10724155833753525","15.218055860584235","2.8523740663120862","0.8703980445861816","0.039064884185791016",44,"6.569597244262695"
6,-2,"3.901915739384777","4.463625526437139","0.10724155833753525","15.218055860584235","2.7721594516176267","1.0280961990356445","0.041527748107910156",44,"6.569844007492065"
7,-2,"3.901915739384777","4.538670870294441","0.10724155833753525","27.321188943432198","3.3944057569993893","1.1567232608795166","0.04346728324890137",44,"6.580722808837891"
5,-3,"3.816701004774483","4.280848724735891","0.3315354634367867","17.79642104219921","2.491788744055477","1.1464524269104004","0.04194140434265137",44,"10.932682752609253"
6,-3,"3.844851729442306","4.263964050578624","0.2098702890126456","17.79642104219921","2.4986906554570294","1.3467347621917725","0.04473257064819336",44,"10.950159549713135"
7,-3,"3.844851729442306","4.317025349941689","0.2098702890126456","21.0531831222139","2.759068025421661","1.513455867767334","0.04734158515930176",44,"10.928616285324097"
5,-4,"3.656983186784001","4.15034777399399","0.24319277460221533","16.012074730604887","2.365511808953405","1.4121623039245605","0.04476141929626465",44,"16.17153811454773"
6,-4,"3.700574608377232","4.170616910447962","0.24319277460221533","16.012074730604887","2.3806137477786042","1.6807901859283447","0.04866218566894531",44,"16.16150712966919"
7,-4,"3.8130593875377086","4.24040791907144","0.24319277460221533","16.012074730604887","2.4016424576408113","1.8726863861083984","0.05166506767272949",44,"16.172184467315674"
5,-5,"3.7069765294418464","4.1494204954133505","0.18404711588075545","16.012074730604887","2.3190792085497494","1.6353297233581543","0.04769611358642578",44,"22.300172090530396"
6,-5,"3.788164495233935","4.174312117954839","0.18404711588075545","16.012074730604887","2.3003721660363734","1.9914355278015137","0.05222821235656738",44,"22.340909481048584"
7,-5,"3.907533735589001","4.205077342493814","0.18404711588075545","16.012074730604887","2.2855510843180022","2.2033233642578125","0.05597519874572754",44,"22.289646863937378"
5,-6,"3.76009408002455","4.173474582328561","0.18404711588075545","16.012074730604887","2.3285067252747957","1.9233770370483398","0.05140089988708496",44,"29.22107219696045"
6,-6,"3.76009408002455","4.165647518159214","0.18404711588075545","16.012074730604887","2.316399840535465","2.227872371673584","0.055815696716308594",44,"29.225369930267334"
7,-6,"3.7345856952584326","4.145098190055072","0.18404711588075545","16.012074730604887","2.327278072811201","2.529599666595459","0.05985307693481445",44,"29.241612195968628"
5,-7,"3.7107601656555995","4.123426264130285","0.18404711588075545","16.012074730604887","2.3108870158112182","2.116999864578247","0.05347895622253418",44,"37.01740002632141"
6,-7,"3.765390190907138","4.163133073965853","0.18404711588075545","16.012074730604887","2.3217552108483575","2.5259947776794434","0.059569358825683594",44,"36.95007300376892"
7,-7,"3.7528052797009113","4.149572831999106","0.18404711588075545","16.012074730604887","2.3535743481296496","2.792245626449585","0.06450009346008301",44,"36.958699464797974"
5,-8,"3.6799750351661844","4.06583776433162","0.18404711588075545","16.012074730604887","2.3513492935236178","2.322299003601074","0.0561826229095459",44,"45.407978534698486"
6,-8,"3.7179325003627586","4.140481147736171","0.18404711588075545","16.012074730604887","2.384789798927709","2.7830488681793213","0.06263494491577148",44,"45.38960289955139"
7,-8,"3.724033392666422","4.127298416251214","0.18404711588075545","16.012074730604887","2.3778398334959587","3.0984623432159424","0.06812357902526855",44,"45.42133593559265"
5,-9,"3.6817107166811773","4.064929465233789","0.18404711588075545","16.012074730604887","2.3385915164671003","2.5489652156829834","0.059363603591918945",44,"54.83135223388672"
6,-9,"3.7179325003627586","4.138788930524545","0.18404711588075545","16.012074730604887","2.3764592890286136","3.0000720024108887","0.06571483612060547",44,"54.557644844055176"
7,-9,"3.7030447033490197","4.120925795130894","0.18404711588075545","16.012074730604887","2.376667199621477","3.279690742492676","0.07146692276000977",44,"54.56769680976868"
5,-10,"3.738452924908861","4.082781764757346","0.18404711588075545","16.012074730604887","2.344734093003767","2.770658493041992","0.0614466667175293",44,"64.4899833202362"
6,-10,"3.7528052797009113","4.13534542639577","0.18404711588075545","16.012074730604887","2.382116006875927","3.200561046600342","0.06856536865234375",44,"64.78998756408691"
7,-10,"3.738452924908861","4.066416556266268","0.18404711588075545","13.166941289669786","2.2577293529381524","3.4673423767089844","0.07460808753967285",44,"64.45783281326294"
