N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
3;-4;1.5018022506308848;3.0117384690946056;0.0379999999999967;92.73662482261257;4.538778801375235;29.583806037902832;1.947944164276123;279
4;-4;1.342596365256514;2.833658638234909;0.0379999999999967;92.73662482261257;4.370589967182068;33.597312688827515;2.1398863792419434;279
5;-4;1.2711840936701513;2.716093691446482;0.0379999999999967;92.73662482261257;4.282164918585342;38.76793837547302;2.385152816772461;279
6;-4;1.2052153334570572;2.6119363526962087;0.0379999999999967;92.73662482261257;4.206325261125477;47.046051025390625;2.5851833820343018;279
7;-4;1.1724013817801495;2.552322660682482;0.0379999999999967;92.73662482261257;4.131234345730094;54.96693778038025;2.8476743698120117;279
8;-4;1.1534699822708923;2.4942497558644;0.0379999999999967;92.73662482261257;3.973715061602121;60.10534739494324;3.0730838775634766;279
9;-4;1.1231099679016223;2.4462661180347545;0.0379999999999967;92.73662482261257;3.873863892193183;65.526540517807;3.364682912826538;279
1;-5;2.1326793007857563;3.823387295486527;0.07399999999999807;92.73662482261257;5.238750016668591;17.31796932220459;1.5582098960876465;279
2;-5;1.7459831041565135;3.3547404940370664;0.0379999999999967;92.73662482261257;4.874950676948253;23.55756425857544;1.750868797302246;279
3;-5;1.5081462130708685;3.0278164037212276;0.0379999999999967;92.73662482261257;4.543967897259307;28.478100061416626;1.9248757362365723;279
4;-5;1.3616842512124547;2.864359307641089;0.0379999999999967;92.73662482261257;4.406925060099324;32.48857545852661;2.1282708644866943;279
5;-5;1.2844156492350918;2.7300653118638247;0.0379999999999967;92.73662482261257;4.310271919485046;37.2373743057251;2.299407482147217;279
6;-5;1.2310146221714826;2.632394872920467;0.0379999999999967;92.73662482261257;4.237346138867281;45.314250469207764;2.552295446395874;279
7;-5;1.2025323280477773;2.5878376560439844;0.0379999999999967;92.73662482261257;4.194292700780439;52.6164014339447;2.7307419776916504;279
8;-5;1.1891917423191238;2.5401982266558845;0.0379999999999967;92.73662482261257;4.049222566696715;57.592366218566895;2.9839673042297363;279
9;-5;1.1550073592839087;2.4942196302771253;0.0379999999999967;92.73662482261257;3.9505514015414014;62.603742837905884;3.2010934352874756;279
1;-7;2.1505929414931226;3.8652086860118158;0.07399999999999807;92.73662482261257;5.237588974425157;15.879350423812866;1.532109260559082;279
2;-7;1.7418254792027836;3.3625241062043525;0.0379999999999967;92.73662482261257;4.877678483201988;21.7043673992157;1.6840572357177734;279
