N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-6;1;2.005183588724433;2.242007685193701;0.024578072191550348;8.526294623105631;1.4597811519478108;35.3786256313324;0.18314433097839355;3;0.20688915252685547
-6;2;2.0092971197901184;2.2380142399066107;0.024578072191550348;8.392136504016174;1.4598733317066588;35.04469704627991;0.24747347831726074;6;0.2663614749908447
-6;3;1.9827073655956955;2.2523506245590563;0.09147320339189768;8.392136504016174;1.481540992931978;25.018365621566772;0.23314285278320312;32;0.5813956260681152
-6;4;2.0946317617151067;2.4248358632125453;0.08487686158578835;17.175536188641885;1.8525229958592262;13.742244720458984;0.2185654640197754;133;1.8467440605163574
-6;5;2.644039709414792;3.24470896004115;0.036421567954235096;24.492947964669344;2.876388979273421;1.3157947063446045;0.42117953300476074;799;9.64899206161499
-7;0;2.005183588724433;2.251569183521145;0.024578072191550348;8.392136504016174;1.4651538418755683;46.517067670822144;0.2636992931365967;3;0.26183032989501953
-7;1;2.005183588724433;2.251015555752243;0.024578072191550348;8.392136504016174;1.4643531465815862;38.84855794906616;0.20657968521118164;3;0.2604238986968994
-7;2;2.005183588724433;2.2439885780525284;0.024578072191550348;8.392136504016174;1.453213890677425;35.156267166137695;0.21248888969421387;6;0.3141753673553467
-7;3;2.0306038738921757;2.268166230668447;0.024578072191550348;8.392136504016174;1.467934601169863;30.65042281150818;0.25144004821777344;20;0.5716416835784912
-7;4;2.015113959592376;2.2885004651410994;0.0685714285714294;8.778527839017666;1.531959308286891;23.389278411865234;0.2924690246582031;75;1.3255846500396729
-7;5;2.166721447983716;2.490373336787685;0.04573660169594945;11.06956187028195;1.7497270636141204;13.873090744018555;0.28998827934265137;243;3.6190757751464844
-7;6;2.49479578541018;3.2686285405972204;0.12121830534626643;20.361567351262526;2.8522275402502113;1.6891863346099854;0.7314167022705078;1181;16.090489625930786
-8;0;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;54.188886642456055;0.28633642196655273;3;0.22278261184692383
-8;1;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;49.99244999885559;0.2664303779602051;3;0.22204017639160156
-8;2;2.0092971197901184;2.252301132435765;0.024578072191550348;8.392136504016174;1.4650016301385504;40.39497113227844;0.21268534660339355;5;0.3146188259124756
-8;3;2.0092971197901184;2.260449046179313;0.024578072191550348;8.392136504016174;1.4697466571041815;34.036696672439575;0.2039046287536621;14;0.4275681972503662
-8;4;2.0177287511441104;2.2770367860733227;0.024578072191550348;8.392136504016174;1.4971916878763332;29.90835952758789;0.2908613681793213;45;1.0381879806518555
-8;5;2.007506107540184;2.356468188471537;0.0685714285714294;10.28265083347992;1.5527400757455752;19.87077784538269;0.28870320320129395;133;2.481598377227783
-8;6;2.16598236184802;2.5207948546853;0.06591583997176743;12.21154992335585;1.7855328292320998;11.582376718521118;0.41079258918762207;364;6.040663242340088
-8;7;3.2175106799911637;4.182923920148664;0.15779087167410383;21.645526096632533;3.6137570002348256;2.135347604751587;1.0583982467651367;1502;21.999080181121826
-9;0;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;55.363152503967285;0.2987022399902344;3;0.2354285717010498
-9;1;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;54.42437267303467;0.29817795753479004;3;0.28307175636291504
-9;2;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;45.566078901290894;0.25156545639038086;5;0.32715296745300293
-9;3;2.0092971197901184;2.2537955818431348;0.024578072191550348;8.392136504016174;1.4693191671256545;38.30268478393555;0.20983266830444336;13;0.4959909915924072
-9;4;2.005183588724433;2.263983324075578;0.024578072191550348;8.392136504016174;1.4608910277780471;32.120450496673584;0.2563784122467041;46;1.1662044525146484
-9;5;2.0092971197901184;2.2998684469513595;0.0685714285714294;8.19313712312734;1.4923160377220663;25.382969617843628;0.34030580520629883;129;2.718564987182617
-9;6;2.0802993161781806;2.3756060959597285;0.10025477748298685;13.240551502170618;1.609687985494561;17.429720401763916;0.42819738388061523;240;4.705873727798462
-9;7;2.38599111507044;2.7099106635732246;0.10025477748298685;13.224519126321718;1.907961514925098;8.974583625793457;0.5327324867248535;491;8.477711915969849
-9;8;3.479758605567378;4.827764704461751;0.19232731454051746;21.7528044169022;4.282782267683564;2.241337776184082;1.4433307647705078;1758;24.931386709213257
-10;0;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;62.61785936355591;0.29243040084838867;2;0.21806788444519043
-10;1;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;54.614612340927124;0.27652430534362793;3;0.25029420852661133
-10;2;2.005183588724433;2.252140391836537;0.024578072191550348;8.392136504016174;1.4660800877938835;53.358543395996094;0.27518296241760254;4;0.2609410285949707
-10;3;2.005183588724433;2.253894040905548;0.024578072191550348;8.392136504016174;1.4702904906379082;46.31860876083374;0.24485230445861816;12;0.5004618167877197
-10;4;2.005183588724433;2.251804598223133;0.024578072191550348;8.392136504016174;1.462456816099002;38.04895329475403;0.272472620010376;43;1.1696953773498535
-10;5;1.9816260188290065;2.284286763077563;0.024578072191550348;8.392136504016174;1.4867893043972853;30.470545530319214;0.38266420364379883;122;2.963029623031616
-10;6;1.9722952154305093;2.3402655893141033;0.024578072191550348;15.492995784138937;1.6596723240588567;20.690545797348022;0.4758431911468506;230;5.117074012756348
-10;7;2.2072204709716603;2.5307096366105246;0.04573660169594945;12.193342529463212;1.688229161742545;12.351452350616455;0.534616231918335;375;7.372004270553589
-10;8;2.6139892896647883;2.9623187681662837;0.07257649026217435;13.74588984951873;1.980328801265708;7.3627400398254395;0.6751716136932373;633;10.367545366287231
