N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
1;-1;1.7671969188343368;2.0805034099082844;0.0;10.577166716257734;1.7301224091508085;1.236966848373413;0.03373837471008301;11
1;-2;1.9239364600431506;2.2026123381402134;0.0;8.926576858783768;1.5555434009148261;1.8195686340332031;0.0398259162902832;11
1;-3;2.037553291586948;2.295859824681537;0.0;8.50819997787476;1.4665250600114381;2.2012860774993896;0.04583740234375;11
1;-4;2.066780544742127;2.317038632293713;0.0;8.57200002670288;1.4564310674088365;2.3984525203704834;0.0490107536315918;11
1;-5;2.073168033335562;2.319691396823331;0.0;8.57200002670288;1.4549820385954437;2.496088743209839;0.05182385444641113;11
1;-6;2.073168033335562;2.319289112649627;0.0;8.57200002670288;1.4520617831525982;2.529308319091797;0.05149102210998535;11
1;-7;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.5773866176605225;0.05414247512817383;11
1;-8;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.599330425262451;0.05262398719787598;11
1;-9;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.629019260406494;0.05434989929199219;11
1;-10;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.620734453201294;0.05440855026245117;11
1;-11;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.63543438911438;0.0554356575012207;11
1;-12;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.6445844173431396;0.056386709213256836;11
1;-13;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.641648530960083;0.05575394630432129;11
1;-14;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.656827211380005;0.05644726753234863;11
1;-15;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.6409668922424316;0.05651545524597168;11
1;-16;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.654938220977783;0.058624267578125;11
1;-17;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.650543212890625;0.05684351921081543;11
1;-18;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.6486661434173584;0.05742835998535156;11
1;-19;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.657313346862793;0.05520939826965332;11
1;-20;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.6471712589263916;0.05156397819519043;11
1;-21;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.657313823699951;0.05431032180786133;11
1;-22;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.662227153778076;0.05335831642150879;11
1;-23;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.650984525680542;0.05461931228637695;11
1;-24;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.674466848373413;0.05740833282470703;11
1;-25;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.6695380210876465;0.05770301818847656;11
1;-26;2.073168033335562;2.3203460906347666;0.0;8.57200002670288;1.4526012443458642;2.673572540283203;0.05393719673156738;11
