N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
1;-1;2.1662950512497425
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07480001449584961
4.037601707014271
5.2221128811063595
0.9708000183105469
1.1467759320400592
1.618018592284413
2.272813560923869
3.4046687969372975
1.9884999847412113
5.761499881744385
5.335333347320557
4.865740318229255
1.197093960293794
0.4779854360540418
0.4836353885207839
1.0794980270365628
2.4920374651215367
0.8654410700970511
2.0080449012812926
1.3663007761555501
1.8483790678855212
2.481953353453284
3.727233791683528
2.4439980742309415
2.170523994072815
5.370517142336918
6.05867857371973
6.482120896152428
9.218113775989055
5.380581164028579
5.535532706477398
5.70216800714973
1.1407208632540888
1.2249280688488025
1.116686029813275
1.041515250897637
2.3138551766671043
4.808252278112908
1.5642246504080406
1.1433313152718263
1.008714379687459
2.104170774907285
0.8239998817443857
0.11450004577636719
0.38267137113204314
1.344880746290703
3.811032875189247
1.5298478759134966
7.124427385113713
6.987849338213602
0.8655026728312176
0.6724579992294313
0.4377339951197303
0.4722759958902998
2.109370933156494
1.2550758601057317
0.17028598690033014
0.07036333847045917
1.0132748699694032
2.1020982837973956
6.063882611538868
1.9863999938964838
3.2467092509621622
2.8596932939485002
1.3100425517559051
0.7869999408721924
0.4192500114440918
0.0387500524520874
0.1895714487348279
3.5644348715737713
1.0722728254656553
0.17385714394705598
2.0057987336288923
3.03030362007623
0.6496000289916992
5.066076263729344
2.8347142519269672
2.6214286014011936
5.035911041886886
1.288155271518166
5.020289730293649
1.8463347693345027
2.963744881153107
2.219542407989502
1.770630011558533
3.744913368982304
4.088871016364188
0.7831666469573975
2.079425729823943
4.7319999726613355
5.0990195135927845
5.0990195135927845
5.0990195135927845
2.24501670372405
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5828000068664551
1.1282857240949358
5.6728571483067105
0.5435714040483747
0.757857118334089
1.96757139478411
1.441666603088379
2.414999961853027
2.927666664123535
0.628000020980835
1.628499984741211
2.0806667009989424
2.583999951680501
4.115999937057495
2.8515000343322754
3.5985000133514404
2.3399999141693115
0.8379998207092285
1.3294999599456805
1.0855000019073504
2.8415000438690203
5.003791316947154
6.290550467582591
0.44280004501342796
1.150599956512451
2.3523327932956737
1.7360000610351558
3.089283170975014
2.6070001125335693
3.2336667378743487
0.2560000419616699
1.368499994277954
0.8870000839233398
1.1505021818364953
1.0428903714106978
3.240659980773925
0.21702831162346925
0.38272724601958075
1.549128777995535
0.2187794523769
0.31033341089884026
1.79466663360596
2.45249997138977
3.12466671625773
3.6591094670378967
4.191000089645385
4.93200002670288
5.676499948501586
5.45799994468689
8.450407623791417
1.4689999818801898
1.1519999504089355
2.3179999987284354
0.18699995676676462
0.3166666030883789
0.8119999567667646
1.3006666501363116
0.19733333587646484
2.447999954223633
1.1279999415079751
1.6273333231608071
2.096750020980835
2.469249963760376
2.843000054359436
2.0249456668824646
3.0335059824975046
3.143758147085565
3.4259822166725122
3.8448955146800112
4.185407315741967
3.561688005914758
4.360552790934765
3.0941189961550313
3.2582750274989527
3.6091788444086945
1.5007201362789182
6.082762530298219
0.0
5.118632629912016
0.0
3.1765114512622175
0.0
2.24501670372405
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
5.118632629912016
0.0
0.0
0.0
1.0
0.0
1.0
0.0
0.4946000099182129
0.20740003585815425
0.9507777955796983
0.2141111161973741
0.6223333146837022
0.5438888867696126
2.286444452073839
2.1153333452012806
0.823499917984009
0.10800004005432107
0.559999942779541
0.060666720072429126
1.6470000743865971
0.5985000133514404
1.1519999504089364
0.9045000076293954
2.6624999046325684
0.5639998912811279
1.3829998970031738
2.4519999027252197
1.1960000991821307
1.0515000820159894
4.032857425995182
0.13174998760223033
5.017969543741077
0.9956666628519688
1.5020000139872232
0.004333337148031191
1.7360000610351562
2.0380001068115234
2.025999975204467
0.7994999885559082
0.04399991035461426
0.3455999851226803
0.234375
0.12247499227523839
0.010949993133545277
0.08360186278819981
0.1772384490072696
0.2684125082194804
0.35921718984842066
0.4520534335076807
0.5391028106212605
