N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;Clustering Time
-11;3;5.496007377951732;7.181260327794947;0.6050422635031542;20.710395133362375;4.638404379868276;3.9328906536102295;0.12292885780334473;61;3.364818811416626
-11;4;6.850246105251385;7.617228676821858;0.6050422635031542;24.91874703612975;5.300002864864017;3.3238492012023926;0.12827229499816895;78;3.7247543334960938
-11;5;5.53136747328754;6.371118528651287;0.16469618430612928;23.157827475351063;4.051282055252141;1.9600269794464111;0.15856003761291504;171;5.204110383987427
-11;6;10.807201812507792;10.963177062955609;0.14662354219224188;33.847359415737664;7.445679572513207;1.2007462978363037;0.19709515571594238;289;7.184490919113159
-11;7;11.890134329931676;15.66333790992456;0.24310423947352913;45.61684601710345;12.582438168868743;0.43425416946411133;0.25193023681640625;468;10.258569955825806
-11;8;12.06589896094376;18.681612084547673;0.29698111892846;128.6495526090404;17.229773527283395;0.41620969772338867;0.3893108367919922;899;17.37929058074951
-11;9;12.62606105184284;21.62172937610927;0.39438991651664607;121.82021915811019;19.663070659985742;0.22866201400756836;0.7092006206512451;1784;32.258368730545044
-11;10;19.542818556591335;27.195943056486414;0.15754353366608956;110.72481680246754;24.250962370653077;0.1747450828552246;1.379960060119629;3762;64.97355484962463
-12;0;5.442992549131317;7.088620556096965;0.6050422635031542;39.20167807755492;5.975497193536015;10.364111423492432;0.11928653717041016;30;2.9230237007141113
-12;1;5.591246672410971;6.706950103218139;0.6050422635031542;28.562139715233194;4.342993449855786;6.278504371643066;0.12058067321777344;40;3.084982395172119
-12;2;5.523805957394455;6.626607520902499;0.7534647511662435;23.383067433147538;4.209736056886467;5.494058132171631;0.11865687370300293;45;3.288910150527954
-12;3;5.496007377951732;6.659970549708801;0.6050422635031542;23.893231646548468;4.205317587595053;4.855597972869873;0.11933517456054688;53;3.311530113220215
-12;4;6.126252211619795;7.3525001048558485;0.6050422635031542;29.094921722280418;4.753652743309734;3.7896006107330322;0.1206507682800293;63;3.510190486907959
-12;5;5.4013379305381255;6.859241197909659;0.6112009019136031;30.170755914678786;5.600746517551277;1.9540009498596191;0.13691043853759766;122;4.636187553405762
-12;6;10.381707060129772;9.90722913665404;0.6112009019136031;24.278918587866514;6.219513258458607;1.1869828701019287;0.17891335487365723;210;6.31650185585022
-12;7;11.766021691705685;15.776301534734147;0.6112009019136031;43.463649526105456;12.729814085809254;0.3573007583618164;0.20773720741271973;321;8.562729597091675
-12;8;12.243349259629625;19.233831735707636;0.3754994382485869;50.2243369742324;15.483843418356356;0.24903655052185059;0.292478084564209;535;12.49118947982788
-12;9;11.647552804839904;21.61098922780995;0.39438991651664607;121.51570722845872;19.912451120115456;0.17449665069580078;0.4606935977935791;994;21.13680386543274
-12;10;13.562179914911052;25.293898282201273;0.41551125803708894;62.732858043014446;21.404091283595754;0.14248394966125488;0.8882589340209961;2050;41.133973836898804
-12;11;17.789389844497126;26.04572110363105;0.41551125803708894;104.7701271909603;22.915208930362343;0.13088607788085938;1.7387902736663818;4285;82.80706477165222
-13;0;5.299045117816251;6.351264165526431;0.6050422635031542;21.859857514688887;3.8919092712576737;10.74790358543396;0.11588764190673828;27;3.0094878673553467
-13;1;5.8037728770487105;7.464063793115004;0.3816633496944613;38.599331530092584;5.847323889259718;7.121863842010498;0.11915254592895508;36;3.104222297668457
-13;2;5.474965616993745;6.449201726087643;0.6071330193005564;23.383067433147538;4.146196947179653;5.972035646438599;0.11965227127075195;42;3.200319290161133
-13;3;5.791623602075914;6.702122478671665;0.5195793929949479;23.893231646548468;4.166355164813667;4.611865520477295;0.1253032684326172;50;3.3791022300720215
-13;4;6.850246105251385;7.57002593194874;0.14025238857145478;24.42494003095248;5.061666680124374;4.01202917098999;0.1273810863494873;55;3.4885339736938477
-13;5;6.920679492363449;8.129618297814538;0.6050422635031542;30.234887887381042;5.882831225008174;3.0732574462890625;0.14528846740722656;100;4.548990488052368
-13;6;10.671982099199768;11.006234895632353;0.6050422635031542;40.757080071105435;7.820297248370664;2.362825870513916;0.17508172988891602;164;5.850059270858765
-13;7;10.731125885912201;11.003996850759432;0.23705007909722353;39.22845939493418;7.496841794678481;1.4623000621795654;0.19288897514343262;224;7.137980937957764
-13;8;9.96686305302444;16.9998312975135;0.48669008940494196;44.886551829431596;14.526047017109873;0.2321934700012207;0.23681378364562988;354;9.881248474121094
-13;9;10.330444483957882;19.606669668540526;0.16780623126094082;53.91963088639423;17.981694827537616;0.26822972297668457;0.3432588577270508;589;14.94669222831726
-13;10;13.26111395064758;24.405921398268593;0.8902894816356721;62.17110148264224;21.123385665389435;0.14396452903747559;0.5926728248596191;1158;26.997589588165283
-13;11;13.255750910662107;24.63494248081057;0.9032950715297794;105.18825472580103;21.746362043324662;0.11349344253540039;1.0906569957733154;2270;50.542781352996826
-13;12;13.602390575474537;29.401900139974877;0.906146489260984;108.53600803977453;26.785374712350627;0.10383152961730957;2.151514768600464;4653;101.08491015434265
