0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0.07480001449584961,0,1,1
0,0.3765999794006348,0,1,1
0,0.6748000144958497,0,1,1
0,0.9708000183105469,0,1,1
0,1.44866673151652,0,1,1
0,3.282000064849854,0,1,1
0,4.051000118255615,0,1,1
0,5.26449990272522,0,1,1
0,6.003499984741211,0,1,1
0,6.761499881744385,0,1,1
0,7.335333347320557,0,1,1
0,7.837999979654948,0,1,1
0,8.253000020980835,0,1,1
0,8.972249984741211,0,1,1
-0.1792750096321106,9.00710000038147,0,1,1
-0.3686500096321106,9.014600000381469,0,1,1
-0.5549949884414673,9.021979999542236,0,1,1
-0.7413400274515152,9.029360001087188,0,1,1
-0.9283162707090378,9.036765000820159,0,1,1
-1.288333346048991,9.039999999999999,0,1,1
-1.787333259582519,9.039999999999999,0,1,1
-2.432499895095825,9.037887500524521,0,1,1
-3.122666606903076,9.035,0,1,1
-3.629666735331218,9.035,0,1,1
-4.198499927520752,9.034057500362396,0,1,1
-4.971999893188476,9.030190000534057,0,1,1
-5.708474932909011,9.029999999999999,0,1,1
-6.453499927520751,9.029999999999999,0,1,1
-7.193499937057494,9.029107500314712,0,1,1
-8.967237490415572,9.029737499952315,0,1,1
-9.362749953269958,9.029999999999999,0,1,1
-9.734499950408935,9.029999999999999,0,1,1
-10.0211371421814,8.972858605384825,0,1,1
-10.02566285678319,8.74544144664492,0,1,1
-10.02990857124329,8.532094295024871,0,1,1
-10.03414857183184,8.319034265450069,0,1,1
-10.03840857097081,8.10496930871691,0,1,1
-10.04,7.713114922046661,0,1,1
-10.04,7.218654978275299,0,1,1
-10.03775750041008,6.56925758242607,0,1,1
-10.03561000029246,5.892389941215515,0,1,1
-10.03812666654587,5.386540024280547,0,1,1
-10.04,4.833999881744385,0,1,1
-10.04,4.124500045776367,0,1,1
-10.04191333293915,3.627333412170409,0,1,1
-10.04444333314896,3.12133337020874,0,1,1
-10.04385900020599,2.779518041610717,0,1,1
-10.04237699985504,2.480153970718384,0,1,1
-10.04089499998093,2.180789996147156,0,1,1
-9.997849338213602,2,0,1,1
-9.895502672831217,2,0,1,1
-9.702457999229431,2,0,1,1
-9.602266004880269,2,0,1,1
-9.502275995890299,2,0,1,1
-9.400198676427205,2,0,1,1
-9.299939321517943,2,0,1,1
-9.20028598690033,2,0,1,1
-9.100363338470459,2,0,1,1
-8.948599987030029,2,0,1,1
-8.645400028228758,2,0,1,1
-8.349400024414061,2,0,1,1
-8.053600006103515,2,0,1,1
-7.569709975719451,2,0,1,1
-7.054144964218141,2,0,1,1
-6.330042551755905,2,0,1,1
-5.806999940872192,2,0,1,1
-5.439250011444091,2,0,1,1
-5.058750052452087,2,0,1,1
-5.02,1.810428551265172,0,1,1
-5.02,1.598714283534459,0,1,1
-5.02,1.387000015803746,0,1,1
-5.02,1.173857143947056,0,1,1
-5.02,0.9434000015258789,0,1,1
-5.02,0.6498000144958496,0,1,1
-5.02,0.3503999710083008,0,1,1
-5.02,0.05360002517700191,0,1,1
-4.844714251926967,0,0,1,1
-4.631428601401193,0,0,1,1
-4.420000027247838,0,0,1,1
-4.207999997820172,0,0,1,1
-3.96606507539749,0,0,1,1
-3.467920079231262,0,0,1,1
-2.963744881153107,0,0,1,1
-2.219542407989502,0,0,1,1
-1.770630011558533,0,0,1,1
-1.411069945096969,0,0,1,1
-1.055297465324402,0,0,1,1
-0.7831666469573975,0,0,1,1
-0.5328333377838135,0,0,1,1
-0.2880000273386638,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
0,0,0,1,1
