N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
8;-5;2.2181962919445546;2.468043939243739;0.17176713358816975;7.800857468562828;1.4042053952889726;14.51845669746399;0.2891206741333008;35;299.94457507133484
8;-6;2.204965279962853;2.447280242065384;0.17176713358816975;7.800857468562827;1.3836308856748116;16.97000002861023;0.319690465927124;35;408.54996132850647
8;-7;2.1876735789512436;2.4382170113098924;0.17176713358816975;7.800857468562827;1.3857775668616499;18.32305359840393;0.34459400177001953;35;527.7548749446869
8;-8;2.19125089546963;2.4387811818231153;0.17176713358816975;7.800857468562827;1.387440604495597;19.07573413848877;0.37050867080688477;35;664.8441760540009
8;-9;2.19125089546963;2.4387811818231153;0.17176713358816975;7.800857468562827;1.387440604495597;19.89176058769226;0.3921635150909424;35;812.065940618515
9;-1;2.2494268716688204;2.522499766723374;2.7272726299544585e-09;7.8900727090909095;1.435092753811967;7.109454870223999;0.14729714393615723;35;30.37921380996704
10;-1;2.26007284394952;2.517158355406794;2.7272726299544585e-09;7.8900727090909095;1.4281306935278841;7.489072799682617;0.15321922302246094;35;30.021324634552002
9;-2;2.2527406169669915;2.5222557207586793;0.05549636454545137;7.800857468562828;1.4321179924180265;9.935853481292725;0.19476032257080078;35;72.19013404846191
10;-2;2.260072844018813;2.5209094917679464;0.05549636454545137;7.800857468562828;1.4317322697226955;10.481034994125366;0.20973849296569824;35;80.79411816596985
9;-3;2.2858901074060904;2.490180981541424;0.05549636454545137;7.800857468560935;1.4183712344638295;12.140343427658081;0.2416398525238037;35;131.2884681224823
10;-3;2.2783201145007177;2.4909892005796914;0.05549636454545137;7.800857468560935;1.416401493778179;12.915327072143555;0.2620868682861328;35;131.65578699111938
9;-4;2.2388933226248517;2.4798134534340663;0.17176713358816975;7.800857468560935;1.4108685557542544;14.276702880859375;0.2838716506958008;35;207.25632500648499
10;-4;2.234953605703544;2.475196554125749;0.17176713358816975;7.800857468560935;1.4064914507981943;14.978756189346313;0.3048710823059082;35;207.41609239578247
9;-5;2.2181962919445546;2.4657432078333184;0.17176713358816975;7.800857468562827;1.3968494357653576;16.163581371307373;0.3205418586730957;35;298.75839734077454
10;-5;2.2181962919445546;2.4602434406060483;0.17176713358816975;7.800857468562827;1.3917576469730037;16.85915732383728;0.3429436683654785;35;299.0088939666748
9;-6;2.204965279962853;2.448057999618177;0.17176713358816975;7.800857468562827;1.3845524759071435;17.6188862323761;0.3563413619995117;35;405.6455488204956
10;-6;2.204965279962853;2.4469182565981793;0.17176713358816975;7.800857468562827;1.3835051486430967;18.49180817604065;0.3836078643798828;35;405.31580901145935
9;-7;2.1876735789512436;2.438514217060336;0.17176713358816975;7.800857468562827;1.3855169255526247;19.058772325515747;0.38855409622192383;35;527.2712571620941
10;-7;2.1876735789512436;2.4386442131877484;0.17176713358816975;7.800857468562827;1.3853590339877917;19.679725646972656;0.41701841354370117;35;527.4691812992096
9;-8;2.19125089546963;2.439078387573559;0.17176713358816975;7.800857468562827;1.3871801547850477;19.730250120162964;0.41641664505004883;35;663.1159861087799
10;-8;2.19125089546963;2.439210394295622;0.17176713358816975;7.800857468562827;1.3871630013113834;20.330216884613037;0.4439263343811035;35;662.5196912288666
9;-9;2.19125089546963;2.439078387573559;0.17176713358816975;7.800857468562827;1.3871801547850477;20.499433517456055;0.4343082904815674;35;810.8226156234741
10;-9;2.19125089546963;2.439210394295622;0.17176713358816975;7.800857468562827;1.3871630013113834;21.211653470993042;0.47147679328918457;35;810.9283261299133
8;-7;2.4382170113098924
2.5816132849263274
3.4109060904268906
3.387847346377887
1.9813984762927648
4.3715206051141795
2.987490779604778
1.5869920854144033
1.9492155878090374
1.9657858170745754
1.4078923284608464
1.6312780774487405
1.6312780774487405
1.194576234903031
1.1945762349030309
1.4101996877948089
1.4101996877948089
1.1945762349030309
1.4101996877948029
3.5246190469684775
3.2238679126453005
3.1259011022385157
3.4257638014977303
5.02130303695808
5.159242394202022
2.3890989557037834
2.28706652710734
2.438717629186782
2.9451038884747067
1.7513176691687777
2.429604649420115
0.3375809101159975
2.636805480406253
1.574089904374441
0.3375809101159907
0.24388922393461876
0.42435429750083203
4.3297897688604765
5.488701346299681
4.878746786376307
3.6338680437345077
5.311453189763442
5.61308589384499
1.562513403861314
1.5168700719577328
0.8689348368442804
1.054460063961479
1.8705909454242895
0.7798161356404583
1.7501671893985309
