N;Ts;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C;CL Time
1;-1;6.009834366354595;9.074884459247318;0.0;76.99363933550514;9.594072088672254;3.272120952606201;0.2557051181793213;247;1235.5041208267212
1;-2;5.416632237740408;8.33857131550882;1.3969838619232178e-08;77.21327081564777;9.142986495488698;4.425714731216431;0.26395201683044434;247;2824.169445037842
1;-3;5.3976036501276665;8.186793311482074;7.450580596923828e-09;77.21327081564777;9.099223327602058;5.284098148345947;0.28531885147094727;247;5001.832612752914
2;-1;5.760842818578715;8.463729088064989;7.450580596923828e-09;133.72042976095784;9.321410562851284;3.6838936805725098;0.26898932456970215;247;1253.7983138561249
2;-2;5.571676707763787;7.975815144111533;7.450580596923828e-09;109.63752082003397;8.842399597667454;5.43640923500061;0.2824857234954834;247;2847.98681306839
2;-3;5.501849015898934;7.887697882780988;7.450580596923828e-09;146.54834207690698;9.229527604077232;6.607471704483032;0.3035736083984375;247;5038.029247283936
