1;3.5762082099999972;3.571285722732541;0.0;9.94121328391476;2.4145605609380403;27.212239503860474
2;2.830959490418104;3.300906450237664;0.0;9.65894854266805;2.279694028680041;27.12869644165039
3;2.926359993333334;3.1775036385710314;0.0;9.286193658623075;2.1207582742596003;27.00858426094055
4;2.728362454608787;3.0868805122686904;0.0;9.479531132606633;1.9995787643194793;27.00903820991516
5;2.6337239942;3.0420798697909914;0.0;9.47953113258777;2.001341118149761;26.99430775642395
6;2.6100960909053743;3.0124515452507303;3.333333609181902e-10;9.59592981609177;1.9528267941177837;26.98661208152771
7;2.558425974956851;2.9751181738115693;3.972054645195637e-15;9.782279860258939;1.9529763916578617;27.001294136047363
8;2.491471606139669;2.9638885843391605;4.999982650133461e-10;9.73533322121302;1.9250188594581918;26.996429204940796
9;2.4628115727537327;2.949766067775244;0.11111111111111072;9.79572795386414;1.9101720774671616;27.00371742248535
10;2.5032560535036583;2.9535354715609135;0.10000000000000053;9.757214414289376;1.8930412968828547;27.005929470062256
11;2.497146405885725;2.9258970688750416;3.6363445588103116e-10;9.47953113240943;1.872766578727212;27.00266695022583
12;2.529690604279468;2.924110824603234;0.14900867533333084;9.424327136508461;1.8536491659182026;26.99694037437439
13;2.498186622363561;2.9228161784527362;0.07692307692307576;9.381772828660187;1.8441538040187275;27.004903554916382
14;2.483871232806293;2.925213151039868;0.1307173636469091;9.174978327405904;1.8314830597595053;26.98360586166382
15;2.5312867684778966;2.9323350219638686;7.333369467254356e-10;9.246854564548016;1.81900893756234;27.013553857803345
16;2.485700496424982;2.9310510574023763;0.11175650756250377;9.295501662587032;1.8128667254461979;26.986210346221924
17;2.53049244301829;2.9218514330920042;0.12051384143590403;9.351020445303625;1.8095735817718641;27.00041365623474
18;2.4633241512630573;2.9220475492650766;0.03391444488889129;9.364500441558638;1.8045796928489573;26.9971342086792
19;2.4986484415481285;2.920565222223987;0.08476105294736946;9.410018211515128;1.7985667228277997;27.02092170715332
20;2.5535808601957903;2.9272154265469954;0.08052300039999777;9.451303936830286;1.7992581680332964;27.01283073425293
21;2.540556315945932;2.9152914550742244;0.1201137176202907;9.22104323042045;1.7934808200405312;27.03206777572632
22;2.564132762445265;2.9199719124225565;0.11465400898303936;9.227151341586207;1.7856959358556062;27.01798677444458
23;2.5861650637794655;2.9169425301757417;0.2308745449615164;8.99256013658883;1.7795787021330762;27.111582279205322
24;2.55650433882745;2.9150480177067597;0.15746166583333565;9.011659510628727;1.7723509351127698;26.870366096496582
25;2.6036433348530696;2.920878950730362;0.18116313357204314;9.033819036422587;1.765216249900331;26.870103120803833
26;2.596983507338165;2.927831314122165;0.23076923076922817;9.04571620390733;1.76394210697182;26.886683702468872
27;2.6151575831196094;2.932982903781809;0.1479368444526714;8.881997481965051;1.7625896765369706;26.85917639732361
28;2.627596492031731;2.9381504100979345;0.21576611262702336;8.9309586388646;1.7614914394611283;26.892414093017578
29;2.655914752939079;2.940697312160337;0.06212757641611904;8.948855644311605;1.7634132154417306;26.87820267677307
