N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI TIme;N#CL;Clustering Time
-5;4;3.2513164703056567;3.384967499411686;0.0;10.2882501894997;1.8664247187891805;0.38065457344055176;0.4003908634185791;700;1.733945608139038
-6;0;2.5137852790789244;2.861105147825535;0.15746166583333565;9.011659510628727;1.7603061123369839;13.295401573181152;0.11387491226196289;5;0.2101302146911621
-6;1;2.4372111874547837;2.7820555157745286;0.1376930580566395;9.011659510628727;1.7943683843829563;10.483510255813599;0.10625004768371582;7;0.1824052333831787
-6;2;2.5336848593975185;2.8473033206730576;0.14551940173556746;9.011659510628727;1.7828778356171602;8.49287223815918;0.10790538787841797;15;0.21082806587219238
-6;3;2.5670095949149094;2.8747233969271027;0.14551940203423003;9.048962370413033;1.7213757541119976;4.478492498397827;0.12256526947021484;61;0.32707810401916504
-6;4;2.6214417279717077;2.8688933169583537;0.0;8.596225946236093;1.6807775723921288;1.6447372436523438;0.22096014022827148;248;0.8361680507659912
-6;5;3.3126399454130184;3.2950364372656296;0.0;10.2882501894997;1.8131122609959593;0.3693523406982422;0.6899325847625732;1044;2.9841151237487793
-7;0;2.52875235303793;2.8960595478752347;0.15746166583333565;9.011659510628727;1.7787803523797285;15.353052616119385;0.1212623119354248;5;0.18487906455993652
-7;1;2.4945296927337353;2.8557501426440584;0.15746166583333565;9.011659510628727;1.7791067057215337;11.551215887069702;0.11265420913696289;7;0.18860220909118652
-7;2;2.5127278726878264;2.828950063937545;0.10026785117376841;9.011659510628727;1.7578673183137596;9.631422996520996;0.1067204475402832;8;0.19279170036315918
-7;3;2.5458878010284454;2.8852067369543923;0.21678966935652014;9.16109665113418;1.7518062769131946;5.830150604248047;0.11594557762145996;32;0.2688274383544922
-7;4;2.6089830336088724;2.9596752686395216;0.2126099452151723;9.079163195658474;1.7677262729772614;3.393795967102051;0.16534781455993652;111;0.524367094039917
-7;5;2.863446375712912;3.1345407705930555;0.0;8.929844202483691;1.7830559623432072;1.3787739276885986;0.374561071395874;406;1.4767639636993408
-7;6;2.638254543151728;3.0770588238964756;0.0;10.2882501894997;1.9568331935031371;0.2735106945037842;1.0184326171875;1319;4.4081103801727295
-8;0;2.5516858149767327;2.9093804658585807;0.15746166583333565;9.011659510628727;1.774455169474302;16.331228971481323;0.1157388687133789;3;0.1697385311126709
-8;1;2.5776325702792757;2.9197052761542257;0.15746166583333565;9.011659510628727;1.7771972040628294;13.011383056640625;0.11690711975097656;6;0.18770718574523926
-8;2;2.4774571977387367;2.8413563665089745;0.15746166583333565;9.011659510628727;1.7608737029743984;10.745879888534546;0.10830140113830566;7;0.1905689239501953
-8;3;2.5336848593975185;2.8758110328062423;0.15746166583333565;9.337251026264292;1.7593323776862935;7.957046270370483;0.11298251152038574;16;0.22389698028564453
-8;4;2.5998723267957313;2.905889708628875;0.07625179476655779;9.03323706523696;1.8244926910193775;4.728261232376099;0.12823104858398438;47;0.3465099334716797
-8;5;2.6735019089728302;3.0167208569400255;0.08126903526093004;9.074507759666782;1.7421250108594448;1.9090945720672607;0.21923589706420898;162;0.7806987762451172
-8;6;2.9075506420298316;3.1381290360206147;0.0;10.412476670634522;1.7988689176644748;0.549351692199707;0.5618274211883545;546;2.2037792205810547
-8;7;4.5318847343044215;4.418577162168445;0.0;9.944374815376484;2.262495818931237;0.17203903198242188;1.4414634704589844;1622;6.186666488647461
-9;0;2.556830160804183;2.9140415201365797;0.15746166583333565;9.011659510628727;1.7740046824341433;17.54409646987915;0.12328290939331055;3;0.18046259880065918
-9;1;2.5336848593975185;2.891795088933868;0.15746166583333565;9.011659510628727;1.7766267164220344;15.229953050613403;0.12245416641235352;5;0.18348121643066406
-9;2;2.585628266958718;2.9393076582810815;0.15746166583333565;9.011659510628727;1.786261251590875;12.279109716415405;0.11481904983520508;6;0.19134974479675293
-9;3;2.603564494831596;2.9185616471567637;0.15746166583333565;8.716915566777729;1.7758005747036039;8.985235452651978;0.11570382118225098;12;0.21388936042785645
-9;4;2.5894972934826574;2.877827333950092;0.09435579890172278;8.462407495964273;1.7019150869777948;5.665664911270142;0.11884069442749023;27;0.2852461338043213
-9;5;2.7633936353837862;3.0517157769365317;0.00920500083333135;9.053560577979248;1.7779629737423444;3.5509448051452637;0.16171598434448242;75;0.4959390163421631
-9;6;2.788821579737311;3.0366393930467446;0.1887115986552986;8.452809603737297;1.6001274154951923;1.5680291652679443;0.3335230350494385;242;1.2155847549438477
-9;7;3.9794374301007958;3.983823308421844;0.02771266720000122;8.647014731371824;1.9389480765776106;0.4875607490539551;0.8147149085998535;711;3.244180917739868
-9;8;3.539274630776155;3.7662772133640416;0.0;10.2882501894997;2.079345566878617;0.17143654823303223;1.9171335697174072;1853;8.119441747665405
-10;0;2.55650433882745;2.9152069012094532;0.15746166583333565;9.011659510628727;1.773114632262182;18.777759552001953;0.1327376365661621;3;0.18111753463745117
-10;1;2.562319479153577;2.911802977001733;0.15746166583333565;9.011659510628727;1.7741428121083211;16.92669153213501;0.12247657775878906;4;0.17901015281677246
-10;2;2.545090587565133;2.9102366327232305;0.15746166583333565;9.011659510628727;1.7717306778796869;13.918028831481934;0.11855459213256836;5;0.23427295684814453
-10;3;2.569167477617521;2.8952305407907786;0.10509950232701037;8.716915566777729;1.7800512547466445;9.967616319656372;0.12125945091247559;10;0.21439361572265625
-10;4;2.6270987550735843;2.9345988323637653;0.15746166583333565;9.046272258418883;1.7559221857425684;7.8145105838775635;0.11520004272460938;14;0.24037647247314453
-10;5;2.762285578158932;2.9877428841158147;0.04510771301064955;9.119536871534029;1.7757885280933332;4.556914567947388;0.15287327766418457;51;0.4184696674346924
-10;6;2.7226711733559865;2.98326187429143;0.18925852290332995;9.011019225895335;1.629728609669176;3.0024709701538086;0.24315571784973145;128;0.8186991214752197
-10;7;3.566426250702815;3.7620635056633893;0.19100193665663315;10.289335873243097;1.85375029139334;1.471231460571289;0.48172426223754883;321;1.777832269668579
-10;8;3.579083063125422;3.5702882887710623;0.0;10.78143635818094;1.8385551209270872;0.46576380729675293;1.1921021938323975;934;4.780180931091309
-10;9;5.0313753610602365;5.2488912235022935;0.0;13.770495994149439;2.322847086608583;0.18686747550964355;2.507983446121216;2096;10.343997955322266
-11;0;2.55650433882745;2.9141989995163264;0.15746166583333565;9.011659510628727;1.772212681311811;20.007278203964233;0.13086724281311035;3;0.17647385597229004
-11;1;2.55650433882745;2.914653231706729;0.15746166583333565;9.011659510628727;1.773978137628148;17.760853052139282;0.13208889961242676;5;0.19131183624267578
-11;2;2.5805602722361947;2.908206559194763;0.06884652972545766;9.011659510628727;1.767789448154779;16.190019369125366;0.12934374809265137;5;0.19427037239074707
-11;3;2.5732888707569224;2.8988194483788856;0.1547245824884681;9.011659510628727;1.7682206037312655;11.568981885910034;0.12209057807922363;7;0.2063755989074707
-11;4;2.5458878010284454;2.8942627701487615;0.15746166583333565;8.749014660525354;1.7477960839306368;8.975998878479004;0.12094402313232422;11;0.22260069847106934
-11;5;2.555886444555629;2.913852782262143;0.21678967145367736;9.021314484170011;1.7688306312739412;6.6000189781188965;0.1385648250579834;28;0.32718777656555176
-11;6;2.657355078255283;2.9126480675413062;0.19461155662138363;8.786565251418091;1.7261559189652478;4.7337806224823;0.1911463737487793;70;0.5690207481384277
-11;7;3.3796042216445468;3.5835992658284326;0.0416666666666643;8.596062654738422;1.8842405400965685;2.703204393386841;0.326962947845459;170;1.1360557079315186
-11;8;3.3638676715131277;3.4422712872301737;0.025435833666664465;8.180232753603594;1.6039538916388365;0.9703118801116943;0.7202379703521729;455;2.715820074081421
-11;9;4.660137053029533;4.718763539169864;0.0;12.115587728821126;2.1363538979225085;0.35063910484313965;1.6100339889526367;1137;6.458552837371826
-11;10;5.658589409338612;5.865863617362205;0.0;13.58918897574644;2.646216608721913;0.1662755012512207;3.073352575302124;2279;12.543317317962646
-12;0;2.562319479153577;2.91869903586302;0.15746166583333565;9.011659510628727;1.7720887112335983;20.886984825134277;0.1299118995666504;3;0.18625092506408691
-12;1;2.549229665871362;2.9110167967787017;0.15746166583333565;9.011659510628727;1.774555333668353;18.715362787246704;0.13010454177856445;4;0.18718671798706055
-12;2;2.549229665871362;2.9009210822161724;0.15746166583333565;9.011659510628727;1.7780890545848853;17.88193702697754;0.1275954246520996;4;0.18448233604431152
-12;3;2.559211671431027;2.902124393506711;0.15746166583333565;9.011659510628727;1.7730972057519976;13.139521360397339;0.12334537506103516;6;0.20272016525268555
-12;4;2.5768689639413918;2.9167944475983276;0.15746166583333565;9.021314484170011;1.7618225362253854;10.250543117523193;0.11806273460388184;8;0.26519346237182617
-12;5;2.594869487307389;2.8754590721030846;0.15746166583333565;8.749014660525354;1.6999733101343197;7.494376182556152;0.13063669204711914;20;0.2940940856933594
-12;6;2.5488485685216995;2.8759388999122737;0.15746166583333565;8.648044422603581;1.7483547776963695;5.969900369644165;0.1804807186126709;51;0.48846912384033203
-12;7;3.2843868888526035;3.5561093606979606;0.27686384543931164;8.692216857102968;1.862276747485808;3.4572958946228027;0.25765109062194824;104;0.8297600746154785
-12;8;3.258808365512553;3.450773599624215;0.09874511521151029;8.937169468566958;1.7196393615569059;2.3816874027252197;0.4902637004852295;249;1.7459843158721924
-12;9;4.234354792209947;4.2051467001884015;0.1493462502499998;9.914925653722987;1.8472552064395127;0.8214311599731445;0.9993588924407959;591;3.905937433242798
-12;10;5.04262030012103;5.284504992197385;0.0;14.93995246679394;2.671036295327553;0.36392879486083984;2.104512929916382;1324;8.254776954650879
-12;11;7.091280371004885;7.091244828896191;0.0;14.737115862213791;2.702111264821546;0.18033790588378906;3.673368215560913;2415;14.650179147720337
-13;0;2.549229665871362;2.9121280907742046;0.15746166583333565;9.011659510628727;1.773484132575242;21.808889865875244;0.12856745719909668;3;0.18644261360168457
-13;1;2.549229665871362;2.911435696397735;0.15746166583333565;9.011659510628727;1.7759646935927347;19.202115297317505;0.1271803379058838;3;0.1790003776550293
-13;2;2.549229665871362;2.9146785187396254;0.15746166583333565;9.011659510628727;1.7732083724377117;18.41541361808777;0.12884879112243652;4;0.23221468925476074
-13;3;2.562319479153577;2.8991768027919984;0.1309419298985481;9.011659510628727;1.7778382644388246;15.459352016448975;0.12604951858520508;5;0.19789600372314453
-13;4;2.5763014792769034;2.917508446018204;0.15746166583333565;9.011659510628727;1.7805895459394045;12.182644128799438;0.12581872940063477;8;0.21673011779785156
-13;5;2.5663442766148634;2.9042724026536058;0.15746166583333565;9.021314484170011;1.7528696145612834;8.635481119155884;0.13250446319580078;16;0.2782931327819824
-13;6;2.6071726614942037;2.878152220310313;0.06217700472254454;9.117760105010717;1.7186650833747115;6.768293857574463;0.15910887718200684;33;0.4052393436431885
-13;7;2.9722796458927245;3.291539904721388;0.09144874850000306;8.702244295906922;1.8033236146277036;4.370521306991577;0.21566486358642578;69;0.6644248962402344
-13;8;3.028402756361019;3.3497936953031893;0.2060443328408937;8.581588562416966;1.7170683731250274;2.923335075378418;0.3733077049255371;155;1.2709498405456543
-13;9;3.970510223158994;4.097692125780295;0.057897501166664256;9.378361294290324;1.8588937465116306;1.7633693218231201;0.6840105056762695;330;2.49041748046875
-13;10;4.559998322812849;4.686488282701781;0.0;13.58918897574644;2.255809053826326;0.7626190185546875;1.4108848571777344;761;5.418329477310181
-13;11;6.521699042842138;6.593643783286558;0.0;14.51667290173008;2.732049661030931;0.320537805557251;2.685823917388916;1533;10.43785834312439
-13;12;6.73242864314484;7.038203454274779;0.0;13.917159429806329;2.45551346201655;0.1872556209564209;4.194241046905518;2457;15.915555000305176
